cat,value,SOIL_ID,NDVI_MEAN,DEM_ADJ,ROUGH_MEAN,SLOPE_MEAN,SLOPE_VAR,PLANCURV,POU_WAM,R_Index,label,is_prototype,similarity,reliability_positive,reliability_negative
2972,4025,200,-0.126536361,-1.541649913,-0.575422173,-1.322320715,13.04772392,-0.194559077,0.196091435,-0.067730761,1,1,0.623973784,0.623973784,0.376026216
4349,461,200,0.236715968,-1.423434096,-1.175115687,9.73441E-05,10.90183407,-0.274025048,-0.373259072,-0.641522279,1,0,0.678834779,0.678834779,0.321165221
5554,9661,200,0.90101477,-0.107893832,0.320270891,0.609456309,16.34664117,0.088620036,-0.536155495,-0.731962806,1,1,0.658352259,0.658352259,0.341647741
5677,9732,200,-0.61657724,-1.609795209,-0.555749983,-0.458993541,13.19113248,0.336483364,0.562879617,2.897055188,1,0,0.461164305,0.461164305,0.538835695
4802,417,200,-0.742483004,-1.768627828,-1.328994439,-2.933541617,9.915345627,0.21476076,0.590222545,-0.86678841,1,1,0.449066995,0.449066995,0.550933005
2327,1526,200,0.873918547,0.135896134,-1.058093431,-0.274550363,11.19775583,1.322842386,-0.073500088,-0.142812848,1,0,0.364122063,0.364122063,0.635877937
4659,438,200,-0.077776753,-1.389796353,-0.887165038,-0.116525375,11.92279508,-0.752130156,-0.098280559,2.535495165,1,0,0.46994137,0.46994137,0.53005863
5317,9576,200,-0.078727477,0.10745633,0.859346477,1.421100216,18.34825812,-0.555347009,-1.31059606,-0.818217863,1,1,0.395918837,0.395918837,0.604081163
4637,9320,200,0.501572382,-0.78212117,0.589231881,0.602844382,16.99710591,-1.093191576,-0.951308858,-0.783044838,1,1,0.699225694,0.699225694,0.300774306
4794,9331,200,0.648727865,-0.601245733,0.7195113,0.896024022,17.75384423,-1.406958949,-1.056195356,-1.140589569,1,0,0.499104576,0.499104576,0.500895424
5458,9626,200,0.025582789,-1.113629105,1.139302187,0.481632671,18.78858972,0.682298129,-0.413406637,1.181821168,1,0,0.577474952,0.577474952,0.422525048
4079,4561,200,-0.184260122,-1.464297498,-0.526476479,-1.737949672,13.65256957,0.587574085,0.373687813,-0.07717919,1,1,0.581998539,0.581998539,0.418001461
5468,9638,200,-0.048620566,-1.324654378,-0.725776371,0.223982705,12.59673362,0.083460021,-0.067026611,2.193850734,1,0,0.633960804,0.633960804,0.366039196
5391,100,200,0.198754122,-1.339073208,0.291803773,0.160856363,16.14657152,0.963356018,0.370185104,0.38800482,1,1,0.667962736,0.667962736,0.332037264
3062,3860,191,0.932633793,-0.115110467,1.544285193,1.30679475,20.10500077,-1.119256149,-0.338511042,-0.676559076,1,0,0.377990147,0.377990147,0.622009853
5410,9598,200,-0.184565739,-1.710513987,1.027270505,0.70596362,19.07141263,0.185335774,1.263166667,0.527713877,1,1,0.497969001,0.497969001,0.502030999
3901,6071,200,0.229857021,-0.241726954,0.3511335,0.959216047,16.18723586,1.293388498,-0.412691452,0.601954063,1,0,0.521912678,0.521912678,0.478087322
4044,4496,200,0.830252168,-1.330950779,0.03312178,0.247831573,15.44538451,1.554668976,0.466774011,-0.262937711,1,1,0.613703593,0.613703593,0.386296407
4462,4544,200,0.199059618,-1.475058887,0.5582573,0.763148782,17.19099743,1.334024377,0.827631667,-0.369398053,1,0,0.624009224,0.624009224,0.375990776
4578,6568,200,0.060896108,-0.640556407,0.067606709,0.987058807,15.44116965,0.732144822,1.034351538,-0.981575544,1,1,0.677750913,0.677750913,0.322249087
5676,9769,200,-0.489788651,-0.817612836,-0.152892136,0.86483727,14.53425722,-1.196976722,-0.91143252,0.284800994,1,1,0.535967989,0.535967989,0.464032011
5696,83,200,-0.2847497,-1.692376974,-0.192393854,0.562317835,14.34299868,0.487748824,0.400168243,-1.255800397,1,1,0.677856162,0.677856162,0.322143838
5358,10261,200,1.002676434,-0.148352134,0.211300053,0.40611587,16.18418464,0.890215264,-0.371718806,1.091328304,1,0,0.469875212,0.469875212,0.530124788
5512,9630,200,-0.181081926,-1.163874372,0.829599307,0.86150135,17.8273877,-0.011153232,0.275458563,0.472741821,1,1,0.682651754,0.682651754,0.317348246
3335,4057,200,0.254401722,-1.365211361,-0.676497711,0.258502385,12.84790811,0.812246363,0.283879462,0.486738167,1,0,0.689319309,0.689319309,0.310680691
3871,4205,191,0.895880699,-1.197090065,-0.620358455,0.956990989,12.89520745,1.094060601,0.202660405,-0.268337739,1,0,0.605094326,0.605094326,0.394905674
3909,4568,200,-0.774672467,-1.369002215,0.77731214,-1.202732232,18.26456505,0.007381424,0.396819918,-0.448148685,1,1,0.590020259,0.590020259,0.409979741
3924,6054,200,0.208736927,-0.394248826,1.203129354,1.282196217,19.32683348,0.863105855,-1.201882045,0.259097884,1,0,0.405010765,0.405010765,0.594989235
5423,9589,200,-0.37997769,-0.69374949,1.295122614,-0.246934666,19.65697343,-0.964819455,-0.775791498,-0.586277814,1,1,0.46656842,0.46656842,0.53343158
5715,9927,200,-0.379570161,-1.486713094,-1.132557148,-0.162737473,11.04721085,-0.05795559,-0.445462972,0.64096008,1,1,0.500860046,0.500860046,0.499139954
3235,735,200,1.146541922,-0.701209986,0.861114494,1.364913342,17.76853766,0.322966882,0.530091087,-0.65316329,1,1,0.613968801,0.613968801,0.386031199
4378,6515,200,-0.426373991,-0.903084686,-0.150128247,1.376363921,14.67050963,0.958482461,0.549786796,-1.132522655,1,1,0.599266718,0.599266718,0.400733282
3852,6028,200,-0.228498833,-1.134614176,-1.107945464,-1.143180139,11.09545497,0.332188831,0.339560596,3.666005325,1,1,0.465246722,0.465246722,0.534753278
5415,10134,191,0.549578838,-0.739210198,-0.943097562,-0.627908419,11.62804749,0.092859919,0.064454358,0.623943606,1,1,0.652344774,0.652344774,0.347655226
4626,7543,200,0.279431647,-0.838956954,0.23482297,-0.028994451,16.09590751,0.100007694,1.356462528,0.188890124,1,0,0.644124238,0.644124238,0.355875762
2939,9221,200,1.025086877,-0.115605514,0.590171528,0.247107738,17.0887928,0.281621415,-0.225443464,-0.36876349,1,0,0.549164083,0.549164083,0.450835917
2759,658,200,0.655592988,-0.998061362,-1.364057374,0.448216643,10.13590976,-0.098067576,0.28723488,0.150958474,1,1,0.700279846,0.700279846,0.299720154
2776,718,200,1.110959523,-0.353763419,0.214369192,0.838826752,15.69860385,-1.874847863,0.326151398,1.239832271,1,0,0.463801858,0.463801858,0.536198142
4507,9345,200,0.428155164,-0.972627169,-0.215454313,-1.055750607,14.54196244,-0.89135363,-1.48088647,0.323239686,1,1,0.515622009,0.515622009,0.484377991
5109,9549,200,0.140894458,0.015030323,2.137264818,0.641748503,21.48688845,-0.30302659,0.496947357,-0.072488247,1,1,0.605633593,0.605633593,0.394366407
3992,4327,200,0.176751169,-1.54004024,0.321403466,-0.049023331,16.19420072,0.410670692,3.277540383,-0.964207204,1,1,0.586208435,0.586208435,0.413791565
5693,9937,200,-0.127622945,-0.712992704,-0.333778454,0.671689282,14.07127157,0.19833193,-1.606605884,-0.175655152,1,1,0.693173048,0.693173048,0.306826952
5495,9992,200,0.580138442,-0.535356527,-0.796364536,-0.59578316,12.26184449,-0.607123961,-0.264606496,-0.654214385,1,0,0.613335362,0.613335362,0.386664638
4467,4535,200,-0.152885558,-1.604710173,-1.120746181,-0.487740419,11.16779828,0.971871252,0.387561723,-0.010382575,1,1,0.480346856,0.480346856,0.519653144
5351,10262,200,1.159345522,-0.190866182,-0.159722747,0.135727664,14.63868153,0.180441794,-0.980113641,1.015573093,1,1,0.439483159,0.439483159,0.560516841
5586,9686,200,0.250094296,-0.384004197,1.230680968,0.052560481,19.49859978,1.878945321,0.165694762,2.008358056,1,0,0.444705492,0.444705492,0.555294508
5026,9429,200,0.434755977,-1.559470188,-0.294304087,0.233934839,14.26488329,1.362090696,0.291429011,0.178470713,1,1,0.697340297,0.697340297,0.302659703
2312,9002,200,0.924443793,0.394528101,-0.251216639,-0.126947061,14.28062455,1.141156131,-0.456954765,2.005111339,1,1,0.363156002,0.363156002,0.636843998
5544,9662,200,1.023049593,-0.368052332,1.321422785,0.499454677,19.55458634,0.784273946,0.745725227,-0.948469348,1,1,0.543516433,0.543516433,0.456483567
3864,554,200,-0.142563206,-1.627884455,-0.479164052,0.063173104,13.53081267,1.274097893,1.593065414,-0.925033431,1,1,0.506385665,0.506385665,0.493614335
4026,7571,200,-0.570760425,-1.48796663,0.623163711,-1.593063931,17.06345745,-0.079088763,0.502882402,2.681847177,1,1,0.484980441,0.484980441,0.515019559
3788,9303,200,0.722953861,-0.512866186,0.865001596,0.709335855,17.98325237,-0.765623812,0.118544684,1.249638872,1,1,0.539281729,0.539281729,0.460718271
2812,717,200,1.18104295,-0.371210063,2.082704615,1.345024189,21.44616359,-0.158069106,-0.48976776,0.84085091,1,1,0.372996538,0.372996538,0.627003462
4074,4562,200,-0.33349305,-1.491515395,2.125190357,-1.197689404,21.09234519,0.005674991,-0.549490999,1.708470579,1,1,0.387446492,0.387446492,0.612553508
4625,6570,200,0.163630909,-0.675810641,0.357369501,0.915414407,16.44698444,1.047853556,1.183546552,-0.916119246,1,1,0.65732879,0.65732879,0.34267121
2672,696,200,1.108107241,-0.577761499,1.163248602,0.652380068,19.07338076,1.499502666,-0.496854656,-0.708091664,1,1,0.569212435,0.569212435,0.430787565
3972,6056,200,-0.076078966,-0.598545189,0.649433092,1.374757549,17.32994262,0.966363392,1.468317888,-0.795705854,1,1,0.514624221,0.514624221,0.485375779
4563,6558,200,0.340279235,-0.440457114,1.279176573,0.236281538,19.30013672,0.452951159,0.969536731,0.6716312,1,0,0.526062259,0.526062259,0.473937741
5232,9569,200,-0.060919018,-0.29728721,1.73009819,1.214015375,20.56317671,-0.483302409,-0.431458565,-0.904309866,1,1,0.49813388,0.49813388,0.50186612
2289,3772,200,0.004904115,-0.728113075,-0.375470133,-1.022712907,13.86948318,-0.209085696,0.900808078,-0.549721363,1,1,0.694182051,0.694182051,0.305817949
4484,9315,200,0.296544914,-1.30627973,1.670940775,0.718467153,20.36154116,-0.441139586,0.422625634,0.937086622,1,1,0.640677127,0.640677127,0.359322873
5506,9644,200,0.180173841,-0.46058187,-0.228335696,-1.447612126,14.08792984,-0.253973829,-0.52798139,-0.277157744,1,1,0.648694712,0.648694712,0.351305288
5318,9571,200,0.449846527,-0.171971711,0.541794385,1.147085146,16.84768362,-0.602381254,0.115647835,-0.755897772,1,1,0.64458781,0.64458781,0.35541219
5042,373,200,0.152414545,-1.38010246,-0.60716424,0.400117261,13.09219247,1.023453734,0.19193814,0.648093936,1,0,0.679109248,0.679109248,0.320890752
2492,799,200,0.23942619,-1.470170077,-0.684981201,-0.413528571,12.38373204,0.353057353,0.247323319,-0.535666418,1,0,0.707224306,0.707224306,0.292775694
2340,3685,191,-0.169048195,-1.083218204,1.846291577,0.517792312,20.54354284,-1.060113698,0.675462933,-0.35618154,1,0,0.549869094,0.549869094,0.450130906
4811,422,200,0.677521844,-0.751043152,0.428871226,-0.330687987,16.83890489,-1.810547217,-0.338411079,-0.610794285,1,1,0.583517554,0.583517554,0.416482446
3001,629,200,-0.272407738,-1.626917778,-1.493886693,-2.674437625,9.474989214,0.526148504,0.475026726,0.358111347,1,1,0.420704376,0.420704376,0.579295624
2582,797,200,-0.725471427,-1.674528483,-2.024703846,-3.50639811,7.266632556,0.023089975,0.919048904,-0.619550457,1,0,0.402244329,0.402244329,0.597755671
5424,10271,191,-0.063651385,-0.905782671,-0.891938351,-1.608426258,11.66337566,-0.008426308,0.503528635,-0.891373895,1,1,0.697792078,0.697792078,0.302207922
5603,9979,200,-0.352898458,-0.791111287,-0.813585425,-0.977700114,12.21330288,-0.128433704,0.194268601,0.693539815,1,1,0.58939977,0.58939977,0.41060023
3895,6099,200,0.163667118,0.09239366,1.349062843,0.855183596,19.77410936,-1.009244981,0.362370594,0.141345266,1,1,0.511145727,0.511145727,0.488854273
5710,84,200,-0.358246342,-1.618374958,-1.05122143,0.445141208,11.20022787,1.086671964,1.00187769,0.554387226,1,0,0.432066667,0.432066667,0.567933333
4486,6537,200,0.185885075,-0.637116747,0.256021878,1.230207111,15.80271771,0.709038832,0.957257641,-0.942710175,1,1,0.647915427,0.647915427,0.352084573
4576,6572,200,0.057772301,-0.598078395,0.395499602,0.125706324,16.56133831,0.471018731,0.82715843,-0.423612182,1,0,0.659453246,0.659453246,0.340546754
5698,9921,200,-0.308410647,-1.074152469,-0.906276147,0.360994181,11.84176487,-0.530392038,-0.550132315,-0.659361866,1,0,0.624922753,0.624922753,0.375077247
5322,9559,200,0.241809278,-0.981088333,0.935696897,0.552157454,17.92989516,0.477029647,2.713918925,-0.745195236,1,1,0.67573209,0.67573209,0.32426791
5350,9568,200,0.266311284,-0.601731927,1.101330933,0.938995392,18.85520863,-0.785663113,0.596830011,-0.595100365,1,0,0.670578002,0.670578002,0.329421998
2684,697,200,1.099041227,-0.436097144,1.172743363,0.828774141,18.97623441,0.32266866,0.771872511,-0.323785727,1,0,0.532863906,0.532863906,0.467136094
4405,6532,200,0.200451828,-0.529986896,1.37067562,1.08500352,19.2637272,0.834596519,-0.088421491,0.859905178,1,0,0.529652732,0.529652732,0.470347268
5405,9620,200,0.489070632,-1.180738092,-0.05870678,0.746754462,15.13838423,1.025829499,-0.695865116,0.242781668,1,1,0.690730212,0.690730212,0.309269788
4025,6050,200,0.577388062,-0.546001754,0.66496521,1.202505496,17.41796156,0.522298731,0.515822405,0.09733787,1,1,0.618703546,0.618703546,0.381296454
5357,9587,200,0.408596963,-0.737515452,1.168854081,0.63207547,19.00978414,-0.588763228,0.714870732,0.115569297,1,1,0.688800211,0.688800211,0.311199789
4200,476,200,0.101719894,-1.625121429,-0.20727583,-0.531919789,14.4631993,0.621002724,1.102957293,-0.727619604,1,1,0.603249247,0.603249247,0.396750753
5089,9464,200,0.367117363,-1.60912953,-0.372184579,-0.032974431,13.84157804,0.811769347,0.999396744,-0.414197041,1,0,0.628435766,0.628435766,0.371564234
3744,7575,200,-0.645185355,-1.336077598,-0.50551061,-2.507654581,13.05060267,-0.149055782,-0.246664358,1.119873387,1,1,0.510993116,0.510993116,0.489006884
4379,6514,200,-0.234785409,-1.022964951,-0.50495966,0.116675028,13.30993734,0.20546388,0.695553234,0.76683262,1,0,0.605021586,0.605021586,0.394978414
5354,9577,200,0.506523689,-0.22270882,1.046338141,1.131981449,17.52085627,-0.02973618,-0.567083746,0.625993914,1,1,0.546577779,0.546577779,0.453422221
3015,3861,191,1.103645533,-0.281445464,2.154076737,1.333977464,21.90513812,0.862682948,0.078199136,-1.004865625,1,1,0.424069014,0.424069014,0.575930986
4907,387,200,0.826875201,-0.823562938,-0.17521024,0.276360256,14.46574824,-1.040876307,-0.564499005,-0.985583561,1,1,0.650887242,0.650887242,0.349112758
4046,6105,200,-0.282254709,-0.303969517,1.793562911,2.58630667,20.68334029,4.921827162,2.117017008,-1.073918029,1,0,0.21843748,0.21843748,0.78156252
3817,6025,200,-0.333682209,-1.22078493,-1.469852519,-1.971081336,9.647657467,0.065972252,0.778877541,0.216388137,1,0,0.445087029,0.445087029,0.554912971
5661,9766,200,-0.302967354,-0.590813555,0.254726389,0.367435591,16.1637403,-1.127090766,-2.027771328,-0.738914727,1,1,0.553413219,0.553413219,0.446586781
4573,9340,200,-0.668053243,-1.717394443,-1.313702429,-1.577975313,10.25858325,0.741056628,0.542187049,-0.178465944,1,1,0.386220413,0.386220413,0.613779587
5143,9530,200,0.095258767,-0.043991907,1.709036398,-0.105515607,20.49926031,1.256708402,-0.150304667,1.396185166,1,0,0.359328908,0.359328908,0.640671092
2967,666,200,1.064050424,-0.759550609,0.492801309,1.162601992,16.29595196,0.46622472,0.115935791,0.352792607,1,1,0.586686783,0.586686783,0.413313217
5671,9733,200,-0.360645874,-1.501205835,-0.780884313,0.277385613,12.08980671,0.681603589,0.448618577,-0.384609023,1,1,0.635578166,0.635578166,0.364421834
3923,6108,200,0.177321522,0.118678734,1.997958457,0.966455425,21.74397155,1.52771246,0.537504742,0.13970216,1,1,0.437793975,0.437793975,0.562206025
5299,9567,200,0.09637923,-0.690119714,1.205588773,1.192837819,19.16310895,0.28850308,0.348899904,-1.26719819,1,1,0.644160731,0.644160731,0.355839269
4444,6541,200,0.294915119,-0.369479128,1.497931082,1.300799793,20.00668574,0.224352114,-0.156986109,0.053008105,1,0,0.547263232,0.547263232,0.452736768
5548,9653,200,0.740911253,-0.556411724,1.089813243,0.295756681,18.78589632,-0.125865872,1.042629962,-0.382057765,1,1,0.599763986,0.599763986,0.400236014
4416,4543,200,-0.028935623,-1.350643265,-0.699059597,0.047904973,12.75239145,0.04666343,-0.646220541,-0.634883266,1,0,0.696999328,0.696999328,0.303000672
4880,386,200,0.797010033,-0.805845511,0.266279126,0.229304089,15.83237765,-0.915395808,-0.316771516,0.62103161,1,1,0.562866839,0.562866839,0.437133161
4389,4532,200,0.282283869,-1.342375678,-0.335664376,-0.315769534,13.69561964,-0.340517215,-0.417639612,2.933418793,1,1,0.610965864,0.610965864,0.389034136
5187,9470,200,0.749968554,-1.190719756,-0.266487077,0.136097564,14.25917534,0.38667416,-0.854997471,-0.305900056,1,1,0.61381688,0.61381688,0.38618312
4399,4533,200,0.142863931,-1.350359302,0.572088933,0.019695844,17.11560509,-0.069112126,0.445801208,1.96765528,1,1,0.652380503,0.652380503,0.347619497
5011,392,200,0.514781546,-1.498729929,-0.583902566,-0.082188291,12.94126198,1.138977482,0.302197125,1.012865398,1,0,0.592899911,0.592899911,0.407100089
3910,6063,200,0.640850256,-0.268667165,1.168244366,0.859883437,18.99585503,0.246086396,0.075880782,0.400561204,1,0,0.586732257,0.586732257,0.413267743
4406,9337,200,0.031423034,-1.369270375,-0.192470999,0.165729873,14.54861837,-0.930788438,0.157191228,-0.109744708,1,1,0.671383744,0.671383744,0.328616256
2205,3771,200,0.383877632,-0.627545499,-0.609152827,-1.216437242,13.01548064,-0.489411636,-0.299307367,-0.059275381,1,1,0.639579644,0.639579644,0.360420356
4267,464,200,0.145551214,-1.534612346,-0.538632129,-0.343060453,13.06597625,0.266714212,0.604017773,-0.366138415,1,0,0.674739751,0.674739751,0.325260249
3911,6055,200,0.108976622,-0.331763943,1.071084522,1.020261404,18.74718889,-0.745346425,-0.441367209,0.911857862,1,0,0.449272875,0.449272875,0.550727125
4425,4547,200,0.203847422,-1.550559657,2.056310064,0.911166819,21.77522235,2.273162729,2.468224592,-1.081273934,1,0,0.425472198,0.425472198,0.574527802
4663,9370,200,0.050528485,-1.499541879,-1.377812114,-1.403712181,10.0296049,-0.550941763,-0.180277575,1.580203113,1,0,0.418983217,0.418983217,0.581016783
4788,9332,200,0.596538763,-0.62745689,0.271689911,0.954930644,16.08497345,-1.044276135,-1.229802639,-0.514465722,1,1,0.582761219,0.582761219,0.417238781
4145,4564,200,0.111068315,-1.426933573,-0.572113076,-0.340291613,12.99257821,0.806877036,1.115453793,-0.975082933,1,1,0.582702583,0.582702583,0.417297417
5054,9485,200,0.326900826,-0.974096732,-0.824204006,0.390678978,12.01047573,-0.711149657,0.015391584,-0.147719133,1,0,0.700344948,0.700344948,0.299655052
5692,9945,200,-0.318315125,-0.994214682,0.216397741,0.281089233,15.82247635,0.780932942,1.342727194,-0.33442686,1,0,0.55597917,0.55597917,0.44402083
5216,9519,200,0.664972023,-0.753242993,0.802152693,0.81391006,17.72936343,1.822628957,0.46816536,-0.107447486,1,1,0.625506181,0.625506181,0.374493819
5490,9988,191,0.926481117,-0.612019728,-0.369383751,-0.434500946,13.91622647,-0.458068294,-0.279000458,-0.546816111,1,0,0.629847726,0.629847726,0.370152274
4434,7410,200,0.183107568,-0.506744872,0.869785406,1.357130749,18.1694089,1.103011788,0.387071711,-0.152449045,1,1,0.566990351,0.566990351,0.433009649
3941,4147,200,0.36285942,-1.554765853,0.071611624,0.555097688,15.63311272,1.678129759,1.633935107,-1.177147208,1,1,0.591681388,0.591681388,0.408318612
5497,9646,200,0.305237461,-0.505102303,0.020300289,-0.701494105,14.97218744,-0.391452111,-0.166180408,0.820250231,1,0,0.612099754,0.612099754,0.387900246
2907,643,200,-0.046334257,-1.497131073,0.463392938,-0.260068023,16.81456906,-0.127082278,0.512320583,-1.032248817,1,1,0.695084738,0.695084738,0.304915262
5602,9687,200,0.476235677,-0.331490823,1.366587808,0.275457282,19.75046452,0.132711573,-0.153174055,0.812704397,1,1,0.603599733,0.603599733,0.396400267
5428,77,200,-0.080534492,-1.688762803,-0.07127158,0.208571738,14.87478392,0.235880305,0.249740633,-1.314883249,1,1,0.66543061,0.66543061,0.33456939
5587,9648,200,0.397323901,-0.775453557,0.711570534,0.954172764,17.47863201,1.454647086,2.00217829,-0.508512718,1,1,0.592572545,0.592572545,0.407427455
5179,9490,200,0.045548459,-1.241730239,0.982134724,0.524839184,18.41650381,1.294091691,1.020993287,0.548914084,1,1,0.528667359,0.528667359,0.471332641
4529,448,200,0.038947484,-1.511323605,-0.131674211,-0.083158831,14.73218071,0.673469063,-0.085652875,-0.221958774,1,1,0.67192934,0.67192934,0.32807066
4848,413,200,0.372129139,-1.424929224,0.182343325,0.23488122,15.88130257,0.369322173,0.441623907,1.478775423,1,1,0.695524392,0.695524392,0.304475608
5227,9521,200,0.604042905,-0.788283742,0.853362821,0.73381312,17.99612857,0.287237457,0.735921179,0.083946961,1,1,0.696039585,0.696039585,0.303960415
3888,6084,200,0.468086382,0.098517194,3.003914337,1.175908854,22.90729812,-0.706441864,1.061001369,1.423448897,1,1,0.297221484,0.297221484,0.702778516
5025,9501,200,0.458171529,-0.297251752,1.367335048,0.731113116,19.58094294,-1.264581531,-0.553235821,-0.376850614,1,1,0.559937135,0.559937135,0.440062865
3988,6104,200,-0.263918915,-0.259852795,2.157244051,0.829272853,21.87246055,-0.28881899,0.289846987,-0.056852278,1,0,0.551472131,0.551472131,0.448527869
5159,9514,200,0.400855176,-0.643426206,0.647291511,0.464380047,17.76928641,-1.133456498,-0.404172042,-0.061639949,1,1,0.67490534,0.67490534,0.32509466
2352,3711,200,0.150266109,-1.038162454,1.020091176,0.641592838,18.72260852,-0.459170938,1.278269287,0.55938503,1,1,0.577359005,0.577359005,0.422640995
3022,665,200,0.793315082,-0.7537933,0.629642407,1.545757238,17.09672536,-0.357088962,0.159539898,-0.635651223,1,1,0.654137987,0.654137987,0.345862013
2902,3937,191,0.986052029,-0.460070143,0.516908137,0.660195403,16.76228386,-0.165134573,-0.408892629,-1.011496011,1,1,0.686263776,0.686263776,0.313736224
5694,9936,200,-0.169031225,-0.964013655,-0.359293379,1.164611736,13.60433177,0.236110683,0.716728144,-0.994410115,1,1,0.689666112,0.689666112,0.310333888
5688,9951,200,-0.605249813,-0.974934882,-0.673117743,-1.067020427,12.69896895,0.54077873,0.593935633,-0.380063457,1,0,0.553768465,0.553768465,0.446231535
3631,4125,200,0.585078968,-0.422022776,1.949179297,1.751452235,21.13125929,-0.086925556,0.030384689,-0.910386378,1,1,0.603985435,0.603985435,0.396014565
4064,6466,200,0.499919376,-0.312190633,-0.598715193,0.617205185,13.10078752,-0.3474973,-0.2312579,0.654129064,1,1,0.695331089,0.695331089,0.304668911
5119,9489,200,0.152031808,-1.113603903,0.727258553,0.772264862,17.46172788,-0.374882612,0.876877586,-1.063820733,1,0,0.687514697,0.687514697,0.312485303
5355,9578,200,0.487644643,-0.320533807,0.585786155,1.253175683,16.79130546,0.899763229,-0.942372883,0.93187288,1,1,0.428245538,0.428245538,0.571754462
3037,4028,200,-0.116050968,-1.496354667,-0.892252161,-1.082549411,11.79839194,0.355521889,0.225154388,0.237496172,1,0,0.550733015,0.550733015,0.449266985
5478,9628,200,-0.175839261,-1.148014798,0.201087544,0.667917666,15.65422193,0.704132697,-0.044956141,0.268348499,1,1,0.684303825,0.684303825,0.315696175
5250,9555,200,0.02482603,-0.679119701,1.40052,0.897343068,19.69014854,0.379141891,-0.337724245,-0.68448094,1,1,0.705027277,0.705027277,0.294972723
4562,4538,200,0.205088292,-1.41291427,0.006000825,1.204444631,15.03221692,0.932047715,0.88769538,-1.03469296,1,0,0.625711495,0.625711495,0.374288505
2835,3854,191,-0.185176882,-0.700568092,-0.339366911,-0.244671614,14.0890725,0.200232167,-0.977653973,0.868596726,1,1,0.552732282,0.552732282,0.447267718
5703,9938,200,-0.352813546,-1.088109383,0.951198995,1.285146785,17.96278035,0.282413909,0.597234944,0.153957839,1,0,0.526511876,0.526511876,0.473488124
4564,435,200,-0.583863879,-1.720533047,-1.404374828,-2.518982468,9.764059387,0.2314639,0.198385644,-1.153902827,1,0,0.433616622,0.433616622,0.566383378
5682,81,200,-0.435175181,-1.69125444,-0.050505723,0.27244844,14.94630921,0.40353692,0.51185363,-0.875406994,1,1,0.688803733,0.688803733,0.311196267
2154,855,200,1.211685019,-0.179881565,0.805074617,0.866019988,17.92439852,-0.748427183,-0.868261243,-0.260243882,1,0,0.39035639,0.39035639,0.60964361
5576,9982,191,-0.575168916,-0.856623748,-0.814197038,-0.889554825,12.20082432,1.104967974,0.365210784,0.380077898,1,1,0.496703785,0.496703785,0.503296215
4229,4559,200,-0.376174729,-1.574099406,2.652717063,-0.759139298,24.01822424,1.361688415,0.536251584,0.5474726,1,1,0.34177392,0.34177392,0.65822608
5454,9634,200,0.231467472,-1.254501749,-0.965254622,-0.004426918,11.64722225,-0.064999756,-0.23104487,0.770958306,1,1,0.640997565,0.640997565,0.359002435
5421,9580,200,0.982384895,-0.202937412,1.326166957,0.768402404,19.61765778,-0.384416661,-1.216777073,-0.558867411,1,0,0.464729505,0.464729505,0.535270495
4171,6483,200,0.240790576,-0.867984251,0.349832174,0.618985895,16.31152659,-0.835616272,-0.257843625,0.445502905,1,1,0.695607127,0.695607127,0.304392873
2962,662,200,0.590325042,-1.217692459,0.150931276,0.78045265,15.29927138,1.43929945,1.279731764,-0.883214478,1,1,0.640933682,0.640933682,0.359066318
3884,6072,200,0.654377954,-0.043849444,0.149542841,0.723065291,15.32545764,-1.786932097,0.06365902,1.123792811,1,0,0.5059495,0.5059495,0.4940505
4674,7443,200,0.371273436,-0.741818225,-0.787446578,-1.213558251,12.10109862,-0.022071632,-0.039312789,2.200940587,1,1,0.647285004,0.647285004,0.352714996
5319,9563,200,0.131115377,-0.882097279,1.98296169,0.748339409,21.48494764,1.843566625,1.550608269,-1.161876097,1,0,0.485575221,0.485575221,0.514424779
5432,9584,200,0.557456424,-0.396709551,-0.187080141,0.282874481,14.6871095,-1.737344993,-0.715434924,-0.996390078,1,1,0.617841078,0.617841078,0.382158922
5361,9586,200,0.389446211,-0.651853242,1.31494572,-0.000936304,19.8779299,1.144689188,-0.104483385,1.177693597,1,1,0.548540094,0.548540094,0.451459906
2366,3677,191,-0.338382586,-1.220798476,-0.757584634,-0.133487725,12.56711479,0.378627347,0.594900627,-0.431197091,1,0,0.606120754,0.606120754,0.393879246
5714,9934,200,-0.725369596,-1.349916277,-0.607244048,0.774018761,12.95988082,0.280680283,-0.875122892,0.089361828,1,0,0.564732709,0.564732709,0.435267291
5549,9631,200,-0.179859532,-1.101482678,-0.103963817,0.730735974,14.54551709,-1.236616624,-0.340015661,0.528250131,1,1,0.617111969,0.617111969,0.382888031
2842,3887,200,-0.156226752,-0.765470317,1.306083922,0.744718123,19.31172716,1.405425007,0.219628076,-1.034594768,1,1,0.656685437,0.656685437,0.343314563
5711,9932,200,-0.58744371,-1.215649308,-0.30056547,1.156417165,13.96946396,-0.156208684,-0.323205631,-1.061374533,1,1,0.671628278,0.671628278,0.328371722
2286,3764,200,-0.043278332,-0.72913014,-0.464210158,-0.431299641,13.79103485,-0.397118325,-0.505284731,0.426158729,1,1,0.619896853,0.619896853,0.380103147
4453,454,200,-0.4381089,-1.663056608,-0.656105901,-0.294631469,12.89071317,1.354907041,0.747294568,-0.959774502,1,1,0.470433628,0.470433628,0.529566372
